Date/Time,PSZ-AC:1:Air System Total Heating Energy [J](Hourly),PSZ-AC:1:Air System Total Cooling Energy [J](Hourly),PSZ-AC:2:Air System Total Heating Energy [J](Hourly),PSZ-AC:2:Air System Total Cooling Energy [J](Hourly),PSZ-AC:3:Air System Total Heating Energy [J](Hourly),PSZ-AC:3:Air System Total Cooling Energy [J](Hourly),PSZ-AC:4:Air System Total Heating Energy [J](Hourly),PSZ-AC:4:Air System Total Cooling Energy [J](Hourly),PSZ-AC:5:Air System Total Heating Energy [J](Hourly),PSZ-AC:5:Air System Total Cooling Energy [J](Hourly)
 09/18  13:00:00,1858216.240999321,12309090.143943888,1455617.0527984899,13730780.07156893,1429877.5052096567,7572623.678969461,1486185.0463085515,9435341.667543948,1431685.1436382267,6671705.016431993
 09/18  14:00:00,1858216.2409993257,12570981.225327867,1455617.0527984915,13239313.412726982,1429877.505209659,7754613.105464982,1486185.0463085604,9789174.238131758,1431685.1436382258,6897675.583813094
 09/18  15:00:00,1858216.2409993276,12403608.037694447,1455617.052798487,12233170.50568902,1429877.5052096602,7616449.289103573,1486185.0463085585,9674786.40552517,1431685.1436382293,6916576.640731276
 09/18  16:00:00,1858216.2409993266,12287116.202663094,1455617.0527984843,11402313.41587984,1429877.5052096619,7383214.251310784,1486185.0463085559,9447613.902324845,1431685.1436382293,6690907.7837879019
 09/18  17:00:00,1858216.2409993299,7813380.991393896,1455617.0527984906,7700690.714039627,1429877.5052096593,5291661.47322112,1486185.0463085566,6028740.995192371,1431685.143638229,4601644.442778366
 09/18  18:00:00,1858216.2409993276,5680181.926334264,1455617.0527984896,5763553.909951738,1429877.5052096609,4170088.8073126056,1486185.046308555,4299834.7144744,1431685.1436382293,3503840.934318044
 09/18  19:00:00,1858216.2409993257,5079205.491553913,1455617.0527984836,5100097.024015611,1429877.5052096593,3785443.7835994476,1486185.0463085576,3770477.9569689754,1431685.1436382284,3153221.802787024
 09/18  20:00:00,1858216.2409993304,4337477.7920199879,1455617.0527984915,4400888.26000238,1429877.5052096619,3386847.038219087,1486185.0463085569,3174505.348333468,1431685.1436382302,2789780.1187943147
 09/18  21:00:00,1858216.2409993234,3782094.707123358,1455617.0527984896,3861762.5997673997,1429877.5052096584,3084497.8399605785,1486185.046308555,2728088.704891422,1431685.14363823,2520477.5507877946
 09/18  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/18  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/18  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/19  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/19  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/19  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/19  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/19  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/19  06:00:00,1858216.2409993257,4446476.028084744,1455617.052798489,3543373.468134847,1429877.5052096598,3090539.8680071088,1486185.046308558,2703703.258001108,1431685.1436382286,2596853.6651363966
 09/19  07:00:00,1858216.2409993234,3041507.231079969,1455617.0527984899,1671265.9237061719,1429877.5052096619,1927888.2873397172,1486185.046308555,1124015.2883683185,1431685.1436382286,1593156.6887228373
 09/19  08:00:00,1858216.2409993257,8568017.766908294,1455617.052798488,6493691.051746141,1429877.5052096584,4622195.757544136,1486185.0463085569,5906961.874248022,1431685.1436382319,4248745.109880789
 09/19  09:00:00,1858216.240999328,9595188.587168338,1455617.0527984896,7385257.99349294,1429877.5052096602,5134864.437372951,1486185.0463085585,6715535.287399718,1431685.1436382319,4751836.305623576
 09/19  10:00:00,1858216.240999328,9982728.814779152,1455617.052798488,7467372.164512952,1429877.5052096663,5184563.390731426,1486185.046308554,6882490.785963615,1431685.1436382239,4839046.599107199
 09/19  11:00:00,1858216.2409993304,10210087.0462011,1455617.0527984924,7655660.084953309,1429877.505209662,5271077.866147365,1486185.0463085613,7097360.97985507,1431685.1436382286,4958525.911399199
 09/19  12:00:00,1858216.2409993304,8748976.497276513,1455617.0527984817,6735262.875381507,1429877.505209662,4713432.4116774969,1486185.0463085613,6151815.478498878,1431685.1436382267,4423984.4544010129
 09/19  13:00:00,1858216.2409993248,10435745.345503748,1455617.05279849,7633729.986178634,1429877.5052096584,5221699.196342298,1486185.0463085566,7153619.996892765,1431685.1436382319,4969657.275069326
 09/19  14:00:00,1858216.240999328,10406444.69938949,1455617.0527984843,7608758.646674007,1429877.5052096602,5201047.383758773,1486185.0463085497,7173473.457586517,1431685.1436382286,4970865.690703958
 09/19  15:00:00,1858216.240999328,10384246.613940906,1455617.0527984899,7724924.732087313,1429877.5052096549,5258679.748650933,1486185.046308553,7305038.119986685,1431685.1436382249,5050537.260377894
 09/19  16:00:00,1858216.2409993257,10374955.472936182,1455617.0527984852,7298473.84895651,1429877.505209662,5029626.508768994,1486185.0463085569,6991911.887415578,1431685.1436382309,4843995.790185295
 09/19  17:00:00,1858216.2409993257,5446367.578615922,1455617.052798488,3494234.030781059,1429877.50520966,2864001.7794597104,1486185.046308564,3260773.3034899949,1431685.1436382319,2689453.6056535446
 09/19  18:00:00,1858216.240999328,3176465.5758074636,1455617.052798488,1768944.7118672259,1429877.5052096602,1870094.9896077577,1486185.0463085585,1598104.7815270853,1431685.1436382319,1722252.4709767248
 09/19  19:00:00,1858216.240999328,3006408.5555632885,1455617.052798486,941186.6524541741,1429877.5052096602,1412858.1928879533,1486185.046308553,874197.3613068183,1431685.1436382319,1294933.9308311835
 09/19  20:00:00,1858216.240999328,2991781.3370843229,1455617.0527984896,304107.0703651834,1429877.5052096637,1067532.2263072516,1486185.046308555,212187.2587445773,1431685.14363823,959368.2127332364
 09/19  21:00:00,1858216.2409993234,3011308.8390641028,1455617.0527984845,93967.68344123732,1429877.5052096584,973347.5575718336,1486185.0463085604,44853.20576987545,1431685.1436382267,847883.6100225644
 09/19  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/19  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/19  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/20  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/20  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/20  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/20  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/20  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/20  06:00:00,1858216.240999327,3277929.720413926,1455617.0527984903,170325.84160752843,1429877.505209661,247518.08419276865,1486185.0463085543,173252.7352514824,1431685.1436382277,249909.10995691783
 09/20  07:00:00,1915482.4568678775,2508548.480553833,1758233.4511269357,0.0,1565862.9697400369,0.0,1788881.6749113575,0.0,1592560.1138991467,0.0
 09/20  08:00:00,1858216.2409993257,4879836.171447752,1455617.052798486,2286912.151751306,1429877.5052096584,2489815.365596546,1486185.0463085597,2309593.6845655299,1431685.1436382267,2187457.904084559
 09/20  09:00:00,1858216.2409993234,5994571.404628817,1455617.052798486,3569759.7239434316,1429877.5052096602,2970395.857749455,1486185.046308555,3595328.0556651696,1431685.14363823,2835068.666056665
 09/20  10:00:00,1858216.2409993266,6268168.043664765,1455617.052798488,3451508.1915460589,1429877.5052096637,2836143.9459836764,1486185.0463085557,3536110.825285861,1431685.1436382309,2772991.274920291
 09/20  11:00:00,1858216.2409993257,6721281.195763797,1455617.052798486,3802109.8514388219,1429877.5052096574,2999725.264206411,1486185.0463085566,3858194.5634880869,1431685.1436382319,2939551.663712658
 09/20  12:00:00,1858216.240999321,5786113.4193289619,1455617.052798487,3348956.751748288,1429877.5052096593,2715063.6998919735,1486185.0463085569,3332739.0568608089,1431685.1436382258,2647344.1233730649
 09/20  13:00:00,1858216.2409993266,8097373.150723828,1455617.0527984889,4873315.213576707,1429877.5052096602,3568764.8549175176,1486185.046308555,4874982.667861272,1431685.1436382267,3514621.3362769556
 09/20  14:00:00,1858216.2409993257,8699501.540742636,1455617.0527984934,5408803.062599078,1429877.5052096609,3879970.3809832485,1486185.046308555,5404245.446409432,1431685.14363823,3829964.5040134687
 09/20  15:00:00,1858216.2409993257,9118205.52716803,1455617.0527984836,5908110.135449013,1429877.5052096644,4165845.867296881,1486185.046308555,5878488.392943879,1431685.1436382326,4122356.6241555225
 09/20  16:00:00,1858216.240999329,9526719.363282092,1455617.0527984873,5915206.658093171,1429877.5052096549,4192513.4891631465,1486185.0463085576,5952804.025732594,1431685.143638229,4161051.9234265249
 09/20  17:00:00,1858216.240999328,4662227.9834357299,1455617.0527984934,2269264.599931596,1429877.5052096653,2150091.6684258936,1486185.0463085569,2332170.7544447428,1431685.14363823,2107673.1499108939
 09/20  18:00:00,1858216.2409993257,3066908.2945593416,1455617.0527984845,669869.1755961996,1429877.5052096602,1239687.127206255,1486185.0463085587,720741.7978210885,1431685.14363823,1192660.4422495224
 09/20  19:00:00,1858216.2409993257,3085644.6256799709,1455617.052798488,48898.64786487082,1429877.5052096602,905615.0504033511,1486185.0463085587,105332.11125690112,1431685.1436382267,849110.5034776363
 09/20  20:00:00,1858216.2409993257,3045571.434862555,1455617.0527984896,0.0,1429877.5052096584,448103.94910056926,1486185.0463085604,0.0,1431685.143638223,348163.6206783953
 09/20  21:00:00,1858216.2409993187,3055170.782286989,1455617.0527984878,0.0,1429877.5052096567,41103.02257519805,1486185.0463085566,0.0,1431685.1436382267,0.0
 09/20  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/20  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/20  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/21  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/21  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/21  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/21  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/21  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/21  06:00:00,1858216.2409993234,3230083.849995441,1455617.0527984873,178780.77101452487,1429877.5052096609,254533.21069968289,1486185.0463085543,180841.2168906169,1431685.1436382309,256553.15417178654
 09/21  07:00:00,1962904.8064479894,2395471.211716073,1792276.9964360868,0.0,1633861.6410510594,0.0,1826132.5378257207,0.0,1635085.9332560935,0.0
 09/21  08:00:00,1858216.2409993234,3788627.4005717,1455617.0527984889,849630.13056814,1429877.5052096595,1479504.3333560634,1486185.0463085578,970682.4214539393,1431685.143638225,1176137.9771516298
 09/21  09:00:00,1858216.2409993243,5165300.185515702,1455617.0527984906,2838458.1763799425,1429877.5052096584,2670581.248605646,1486185.046308554,2887216.702124808,1431685.1436382256,2409631.0727890336
 09/21  10:00:00,1858216.2409993243,5899886.298244772,1455617.0527984852,3905056.740535457,1429877.5052096626,3135278.5804311858,1486185.0463085557,3814643.5525961418,1431685.1436382309,2932993.3866874759
 09/21  11:00:00,1858216.2409993257,7059747.728612924,1455617.0527984873,5227471.787014549,1429877.505209659,3751429.230255667,1486185.046308557,4829442.142142166,1431685.1436382279,3535020.2226469845
 09/21  12:00:00,1858216.2409993252,6890759.501159395,1455617.0527984896,5743495.303929057,1429877.5052096607,3751791.2591496056,1486185.046308556,4883237.5650318679,1431685.1436382295,3609978.7013449699
 09/21  13:00:00,1858216.240999322,9795901.666004794,1455617.0527984915,8436867.565431215,1429877.5052096602,5033350.045964787,1486185.0463085569,7147877.330160392,1431685.1436382302,4953456.817851284
 09/21  14:00:00,1858216.2409993234,10626585.299490145,1455617.052798486,9255025.258163512,1429877.5052096602,5506342.8074544989,1486185.046308555,7889635.809910165,1431685.1436382284,5453813.550983884
 09/21  15:00:00,1858216.240999321,10920297.553175979,1455617.0527984896,9311409.317959063,1429877.5052096619,5684253.35056455,1486185.046308553,8179427.865518401,1431685.1436382335,5824175.23395293
 09/21  16:00:00,1858216.2409993266,11189477.805711275,1455617.0527984834,9136461.985980807,1429877.5052096628,5751360.308749353,1486185.0463085566,8322892.6282769669,1431685.1436382284,6023570.823463728
 09/21  17:00:00,1858216.2409993266,6539633.535627414,1455617.0527984896,5320121.201711507,1429877.5052096602,3644726.561582421,1486185.0463085557,4778325.136138275,1431685.1436382309,3823596.928515846
 09/21  18:00:00,1858216.240999328,3976310.0936178315,1455617.0527984864,3004053.015085683,1429877.5052096609,2364002.5904219725,1486185.0463085538,2690797.5218073187,1431685.1436382309,2411682.842001658
 09/21  19:00:00,1858216.2409993257,2946686.823284228,1455617.0527984906,1992783.2019997272,1429877.5052096628,1809680.6136337582,1486185.0463085594,1791494.5453920644,1431685.1436382309,1820482.4978693389
 09/21  20:00:00,1858216.2409993257,2645992.2607510245,1455617.0527984852,1170284.8725355475,1429877.5052096584,1360075.1452565543,1486185.0463085585,1047351.1570715497,1431685.1436382267,1364058.2902060168
 09/21  21:00:00,1858216.240999321,2700431.059363076,1455617.052798488,677947.7769291822,1429877.5052096586,1097016.3825120002,1486185.046308555,567344.1786957252,1431685.1436382267,1102196.4123055966
 09/21  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/21  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/21  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/22  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/22  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/22  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/22  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/22  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/22  06:00:00,1858216.2409993204,3109146.065867298,1455617.0527984866,167806.5135162797,1429877.5052096626,489267.52770755838,1486185.0463085538,169409.1503218287,1431685.1436382295,502153.5086446094
 09/22  07:00:00,1939528.1482981528,2304688.721644528,1749259.5763844255,0.0,1509397.0094497849,0.0,1782603.7211349917,0.0,1509476.1257067556,0.0
 09/22  08:00:00,1858216.2409993266,5073584.748507051,1455617.0527984885,3355175.6224356305,1429877.5052096633,3452692.093007271,1486185.046308557,3189805.4491956259,1431685.1436382323,2737236.661330481
 09/22  09:00:00,1858216.2409993259,7287048.943569545,1455617.0527984887,5658665.837249527,1429877.5052096586,5647567.715822164,1486185.0463085594,5215866.163831283,1431685.143638228,3771122.876256127
 09/22  10:00:00,1858216.2409993238,8676964.403777643,1455617.0527984866,7967000.310421471,1429877.505209661,7488690.171351202,1486185.046308556,6499395.923950571,1431685.1436382288,4517375.905507798
 09/22  11:00:00,1858216.2409993257,9430263.737125393,1455617.0527984896,9061501.83907459,1429877.5052096558,6343282.905994369,1486185.0463085576,7077158.108909715,1431685.1436382249,4926843.401025471
 09/22  12:00:00,1858216.2409993266,8127118.820441801,1455617.0527984889,7211851.400842523,1429877.5052096626,4922972.260294572,1486185.0463085585,5998954.256539663,1431685.1436382286,4323066.77644765
 09/22  13:00:00,1858216.240999326,9530809.448105433,1455617.0527984906,7132986.631532469,1429877.5052096616,5005741.251051787,1486185.046308559,6523902.057078202,1431685.1436382279,4567141.785721657
 09/22  14:00:00,1858216.240999326,9535095.217812922,1455617.0527984873,7599962.9242740389,1429877.5052096609,5159378.789922634,1486185.0463085548,6794573.886554336,1431685.1436382323,4752270.03173025
 09/22  15:00:00,1858216.240999328,9641018.964949314,1455617.0527984852,8898417.739603166,1429877.5052096598,5498319.420138748,1486185.046308556,7305524.108819355,1431685.1436382277,5495250.356821857
 09/22  16:00:00,1858216.2409993304,9784134.391775845,1455617.052798488,8852239.051093327,1429877.5052096672,5437155.989300322,1486185.046308555,7286862.876013151,1431685.1436382319,6641615.398496257
 09/22  17:00:00,1858216.2409993243,5503199.506302323,1455617.0527984834,4883773.12854242,1429877.5052096628,3421980.7341065795,1486185.046308555,4007661.715977454,1431685.1436382274,4357190.63209829
 09/22  18:00:00,1858216.2409993234,3275225.943374161,1455617.0527984885,2660279.2490862885,1429877.5052096616,2210887.383832399,1486185.0463085555,2124305.1140487219,1431685.1436382286,2436076.468574173
 09/22  19:00:00,1858216.2409993243,2453258.3815147767,1455617.0527984852,1701797.6969139595,1429877.5052096565,1674361.6498166475,1486185.0463085559,1355439.2157285913,1431685.1436382277,1656810.284072955
 09/22  20:00:00,1858216.2409993313,2227981.2213788519,1455617.0527984896,765597.5772889264,1429877.5052096609,1121536.714174855,1486185.0463085576,525409.9490239298,1431685.1436382284,1080702.6403099392
 09/22  21:00:00,1858216.240999328,2195681.0727383319,1455617.052798488,85090.05620088737,1429877.5052096619,691149.5596517619,1486185.0463085569,0.0,1431685.1436382284,660565.3742740584
 09/22  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/22  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/22  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/23  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/23  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/23  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/23  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/23  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/23  06:00:00,1858216.2409993225,2303502.814606446,1455617.0527984857,201996.9681561925,1429877.5052096586,252294.60371884926,1486185.0463085527,206262.4674457112,1431685.1436382272,255232.23982477253
 09/23  07:00:00,2185785.761447903,1629675.7862538798,2052741.2453684333,0.0,1791227.3268296167,0.0,2079479.6479027589,0.0,1792516.850154838,0.0
 09/23  08:00:00,1858216.2409993238,2215102.938341922,1455617.0527984889,0.0,1429877.50520966,50592.73670666471,1486185.0463085557,0.0,1431685.1436382263,0.0
 09/23  09:00:00,1858216.2409993248,2150723.3689197406,1455617.0527984857,0.0,1429877.5052096588,1011855.2899948333,1486185.0463085576,0.0,1431685.1436382277,0.0
 09/23  10:00:00,1858216.240999328,2114210.894178613,1455617.0527984878,367505.7569892823,1429877.5052096616,2444862.5040109178,1486185.0463085555,0.0,1431685.1436382277,88609.60800311153
 09/23  11:00:00,1858216.2409993257,2085078.5938158739,1455617.0527984885,2325399.569581911,1429877.5052096626,2336915.8161118517,1486185.0463085543,0.0,1431685.1436382277,681370.1469546473
 09/23  12:00:00,1858216.240999321,2041973.9815698746,1455617.0527984873,3427236.0619412,1429877.505209661,1368383.7969525429,1486185.0463085585,0.0,1431685.1436382277,595905.6600333125
 09/23  13:00:00,1858216.2409993234,2046107.4715290112,1455617.052798487,4560615.210493593,1429877.5052096619,1379281.661758998,1486185.0463085585,0.0,1431685.1436382277,813928.9853385097
 09/23  14:00:00,1858216.240999328,2016695.5732651118,1455617.0527984915,4544514.365398633,1429877.5052096567,1408632.290403067,1486185.0463085569,0.0,1431685.1436382214,911668.3336220705
 09/23  15:00:00,1858216.240999322,1945111.4153890687,1455617.0527984868,3584468.852371596,1429877.505209661,1348546.139854879,1486185.0463085613,96979.01639615529,1431685.1436382277,1470628.4619169776
 09/23  16:00:00,1858216.2409993248,1878390.5407671156,1455617.0527984896,2499649.8666220887,1429877.505209659,1295728.247814695,1486185.0463085573,187415.45436631217,1431685.1436382295,2200916.258681027
 09/23  17:00:00,1858216.2409993252,1831207.758378957,1455617.0527984873,1102683.8467922356,1429877.5052096607,812117.99379808,1486185.0463085569,0.0,1431685.1436382277,1630239.0430094463
 09/23  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/23  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/23  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/23  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/23  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/23  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/23  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/24  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/24  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/24  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/24  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/24  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/24  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/24  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/24  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/24  09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/24  10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/24  11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/24  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/24  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/24  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/24  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/24  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/24  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/24  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/24  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/24  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/24  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/24  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/24  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/24  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/25  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/25  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/25  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/25  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/25  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/25  06:00:00,1858216.2409993257,2414883.6977200277,1455617.052798486,187526.16978512956,1429877.5052096579,245384.42505817378,1486185.0463085538,189694.03666847287,1431685.1436382309,248300.4433254791
 09/25  07:00:00,2138701.860188892,1686967.4438643875,2034390.370794152,0.0,1760236.4951286882,0.0,2019650.5210153287,0.0,1750764.849327234,0.0
 09/25  08:00:00,1858216.240999322,2549630.328670556,1455617.0527984896,172756.54716504704,1429877.505209661,160988.53542390647,1486185.0463085585,175870.3644125061,1431685.1436382277,160774.62580341797
 09/25  09:00:00,1858216.2409993229,2354376.17579629,1455617.0527984845,0.0,1429877.50520966,37225.21190008939,1486185.0463085559,0.0,1431685.1436382267,0.0
 09/25  10:00:00,1858216.240999328,2354393.755291474,1455617.0527984868,215864.7873458974,1429877.5052096619,639022.8950470879,1486185.0463085585,0.0,1431685.1436382277,35864.63683903592
 09/25  11:00:00,1858216.2409993187,2413986.647495338,1455617.052798486,836524.3951703464,1429877.50520966,963942.9350072407,1486185.0463085587,0.0,1431685.1436382286,466346.40533933686
 09/25  12:00:00,1858216.2409993234,2319878.0965409057,1455617.052798488,0.0,1429877.505209662,513198.6672996263,1514449.3265359987,0.0,1431685.1436382284,64564.05104424852
 09/25  13:00:00,1858216.2409993276,2517236.039688603,1455617.052798487,636553.6515533028,1429877.5052096572,876265.0534044565,1486185.046308554,43692.04563904656,1431685.1436382293,566746.8310757314
 09/25  14:00:00,1858216.2409993243,2505214.6300102437,1455617.0527984896,669001.4494872859,1429877.5052096558,930352.1681875114,1486185.0463085578,0.0,1431685.1436382293,643680.3238708051
 09/25  15:00:00,1858216.2409993234,2534850.6950177547,1455617.052798488,912245.2431950012,1429877.5052096619,1087271.5164241635,1486185.046308553,0.0,1431685.1436382267,833253.8046824031
 09/25  16:00:00,1858216.240999322,2551494.743157632,1455617.0527984852,385563.95714282387,1429877.5052096593,839363.9997136988,1486185.0463085585,0.0,1431685.1436382286,602810.1740396208
 09/25  17:00:00,1858216.2409993234,2283645.902220276,1562090.391040877,0.0,1477012.2799220519,0.0,1593120.1560270263,0.0,1488519.1171888747,0.0
 09/25  18:00:00,1858216.2409993257,2338760.2829402775,1493192.0444772496,0.0,1490018.1829419758,0.0,1525267.4695676768,0.0,1493942.23901268,0.0
 09/25  19:00:00,1858216.2409993257,2407503.4316323439,1455617.052798488,0.0,1429877.5052096653,0.0,1486185.0463085569,0.0,1431685.1436382302,0.0
 09/25  20:00:00,1858216.2409993257,2378210.2610915249,1455617.0527984896,0.0,1429877.5052096549,0.0,1486185.0463085604,0.0,1431685.1436382286,0.0
 09/25  21:00:00,1858216.2409993234,2386589.390451059,1455617.0527984896,0.0,1429877.5052096584,0.0,1486185.0463085604,0.0,1431685.1436382284,0.0
 09/25  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/25  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/25  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/26  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/26  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/26  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 09/26  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
